File	Title	Debate	Date	Decade	Election	Participants	Moderators	Speaker	Party	Factor 1	Factor 2	Factor 3	Factor 4	Factor 5	Factor 6	Text
t001921	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	CHENEY	Republican	1	13	1	1	-1	0	Gwen, you’re right, four years ago in this debate, the subject came up. And I said then and I believe today that freedom does mean freedom for everybody. People ought to be free to choose any arrangement they want. It’s really no one else’s business. That’s a separate question from the issue of whether or not government should sanction or approve or give some sort of authorization, if you will, to these relationships. Traditionally, that’s been an issue for the states. States have regulated marriage, if you will. That would be my preference. In effect, what’s happened is that in recent months, especially in Massachusetts, but also in California, but in Massachusetts we had the Massachusetts Supreme Court direct the state of — the legislature of Massachusetts to modify their constitution to allow gay marriage. And the fact is that the president felt that it was important to make it clear that that’s the wrong way to go, as far as he’s concerned. Now, he sets the policy for this administration, and I support the president.
t001922	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	EDWARDS	Democratic	10	8	0	3	-1	3	Yes. Let me say first, on an issue that the vice president said in his last answer before we got to this question, talking about tax policy, the country needs to know that under what they have put in place and want to put in place, a millionaire sitting by their swimming pool, collecting their statements to see how much money they’re making, make their money from dividends, pays a lower tax rate than the men and women who are receiving paychecks for serving on the ground in Iraq. Now, they may think that’s right. John Kerry and I do not. We don’t just value wealth, which they do. We value work in this country. And it is a fundamental value difference between them and us. Now, as to this question, let me say first that I think the vice president and his wife love their daughter. I think they love her very much. And you can’t have anything but respect for the fact that they’re willing to talk about the fact that they have a gay daughter, the fact that they embrace her. It’s a wonderful thing. And there are millions of parents like that who love their children, who want their children to be happy. And I believe that marriage is between a man and a woman, and so does John Kerry. I also believe that there should be partnership benefits for gay and lesbian couples in long-term, committed relationships. But we should not use the Constitution to divide this country. No state for the last 200 years has ever had to recognize another state’s marriage. This is using the Constitution as a political tool, and it’s wrong.
t001923	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	EDWARDS	Democratic	5	6	-5	3	-1	0	No. I think we’ve both said the same thing all along. We both believe that — and this goes onto the end of what I just talked about — we both believe that marriage is between a man and a woman. But we also believe that gay and lesbians and gay and lesbian couples, those who have been in long-term relationships, deserve to be treated respectfully, they deserve to have benefits. For example, a gay couple now has a very difficult time, one, visiting the other when they’re in the hospital, or, for example, if, heaven forbid, one of them were to pass away, they have trouble even arranging the funeral. I mean, those are not the kind of things that John Kerry and I believe in. I suspect the vice president himself does not believe in that. But we don’t — we do believe that marriage should be between a man and a woman. And I want to go back, if I can, to the question you just asked, which is this constitutional amendment. I want to make sure people understand that the president is proposing a constitutional amendment to ban gay marriage that is completely unnecessary. Under the law of this country for the last 200 years, no state has been required to recognize another state’s marriage. Let me just be simple about this. My state of North Carolina would not be required to recognize a marriage from Massachusetts, which you just asked about. There is absolutely no purpose in the law and in reality for this amendment. It’s nothing but a political tool. And it’s being used in an effort to divide this country on an issue that we should not be dividing America on. We ought to be talking about issues like health care and jobs and what’s happening in Iraq, not using an issue to divide this country in a way that’s solely for political purposes. It’s wrong.
t001925	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	EDWARDS	Democratic	14	6	-1	5	-1	1	Yes. Well let me say, first of all, I’m proud of the work I did on behalf of kids and families against big insurance companies, big drug companies and big HMOs. We do have too many lawsuits. And the reality is there’s something that we can do about it. John Kerry and I have a plan to do something about it. We want to put more responsibility on the lawyers to require, before a case, malpractice, which the vice president just spoke about, have the case reviewed by independent experts to determine if the case is serious and meritorious before it can be filed; hold the lawyers responsible for that, certify that and hold the lawyer financially responsible if they don’t do it; have a three-strikes-and-you’re-out rule so that a lawyer who files three of these cases without meeting this requirement loses their right to file these cases. That way we keep the cases out of the system that don’t belong in the system. They talk about frivolous cases. We believe cases that don’t belong in the system should never be in the system. But we don’t believe that we should take away the right of people like Valerie Lakey, who was the young girl who I represented, five years old, severely injured for life, on a defective swimming pool drain cover. It turns out the company knew of 12 other children who had either been killed or severely injured by the same problem. They hid it. They didn’t tell anybody. They could have fixed it with a 2-cent screw. That’s wrong. John Kerry and I are always going to stand with the Valerie Lakeys of the world, and not with the insurance companies.
t001926	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	EDWARDS	Democratic	41	3	0	1	-2	0	Am I personally attacked? I think the truth is that what they’re doing is talking about an issue that really doesn’t have a great deal to do with what’s happening with medical cost in this country, which I think is a very serious issue. And I would be the first to say that what the vice president described a few minutes ago, problems with malpractice premiums, that’s true, it’s real. It’s very real. What doctors talk about is very serious. And they’re getting squeezed from both sides. I mean, because, they have trouble getting reimbursed, first of all, for the care that they provide, you know, from the government or from health-care companies. And, on the flip side, their malpractice costs are going up. That’s very real, which is why we have proposed a plan to keep cases out of the system that don’t belong there. But it’s very important to put this in context. Because, in context, everything they’re proposing, according to the bipartisan Congressional Budget Office, amounts to about half of 1 percent of health-care costs in this country — half of 1 percent. We have double-digit inflation in health care costs. We’ve seen the largest rise in medical costs in the last four years in the country’s history: $3,500 nationally. And nobody who’s watching this debate needs me to explain this to them. They know it. Medicare premiums are up 17 percent on their watch. Again, largest increase in Medicare premiums in the history of Medicare. We think we have a plan to keep cases that don’t belong in the system out, but we also do what they haven’t done. Five million Americans have lost their health care coverage. Medical costs are skyrocketing. We have a serious health care plan to bring down costs for everybody, to cover millions more Americans and to actually stand up to drug companies and insurance companies which this administration has been unwilling to do.
t001930	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	CHENEY	Republican	6	15	0	6	1	3	Well, this is a great tragedy, Gwen, when you think about the enormous cost here in the United States and around the world of the AIDS epidemic — pandemic, really. Millions of lives lost, millions more infected and facing a very bleak future. In some parts of the world, we’ve got the entire, sort of, productive generation has been eliminated as a result of AIDS, all except for old folks and kids — nobody to do the basic work that runs an economy. The president has been deeply concerned about it. He has moved and proposed and gotten through the Congress authorization for $15 billion to help in the international effort, to be targeted in those places where we need to do everything we can, through a combination of education as well as providing the kinds of medicines that will help people control the infection. Here in the United States, we’ve made significant progress. I have not heard those numbers with respect to African- American women. I was not aware that it was — that they’re in epidemic there, because we have made progress in terms of the overall rate of AIDS infection, and I think primarily through a combination of education and public awareness as well as the development, as a result of research, of drugs that allow people to live longer lives even though they are infected — obviously we need to do more of that.
t001931	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	EDWARDS	Democratic	11	13	0	7	1	1	Well, first, with respect to what’s happening in Africa and Russia and in other places around the world, the vice president spoke about the $15 billion for AIDS. John Kerry and I believe that needs to be doubled. And I might add, on the first year of their commitment, they came up significantly short of what they had promised. And we probably won’t get a chance to talk about Africa. Let me just say a couple of things. The AIDS epidemic in Africa, which is killing millions and millions of people and is a frightening thing not just for the people of Africa but also for the rest of the world, that, combined with the genocide that we’re now seeing in Sudan, are two huge moral issues for the United States of America, which John Kerry spoke about eloquently last Thursday night. Here at home we need to do much more. And the vice president spoke about doing research, making sure we have the drugs available, making sure that we do everything possible to have prevention. But it’s a bigger question than that. You know, we have 5 million Americans who’ve lost their health care coverage in the last four years; 45 million Americans without health care coverage. We have children who don’t have health care coverage. If kids and adults don’t have access to preventative care, if they’re not getting the health care that they need day after day after day, the possibility of not only developing AIDS and having a problem — having a problem — a life-threatening problem, but the problem of developing other life-threatening diseases is there every day of their lives.
t001941	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	EDWARDS	Democratic	11	13	3	1	-2	0	OK. John Kerry has been, as have I, been completely consistent about Iraq. We’ve made very clear from the beginning — and not an afterthought; we said it at the time — that we had to confront Saddam Hussein and that we had to have a coalition and a plan to be successful. And the vice president didn’t say much about it in your earlier question, but Paul Bremer has now made clear that they didn’t have enough troops and they didn’t have a plan. And the American people are seeing the results of that every single day, in spite of the proud and courageous service of our men and women in uniform. Now, flip-flops: They should know something about flip-flops. They’ve seen a lot of it during their administration. They were first against the 9/11 Commission; then they were for it. They were for a department of homeland security — I mean, they were against the Department of Homeland Security; then they were for it. They said they were going to put $2 trillion of the surplus when they came into office aside to protect Social Security; then they changed their minds. They said that they supported the troops; and then while our troops were on the ground in Iraq and Afghanistan, they went to the Congress and lobbied to have their combat pay cut. They said that they were going to do something about health care in this country. And they’ve done something: They’ve made it worse. They said that they were going to fund their No Child Left Behind; $27 billion short today. Over and over, this administration has said one thing and done another. This president said — I listened to him the other night at his 2000 debate saying: I’m for a national patients’ bill of rights. I know something about this. John McCain and Senator Kennedy and I wrote it, got it passed in the Senate. We don’t have a patients’ bill of rights because of one man today, the president of the United States. They’ve gone back and forth.
t001944	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	EDWARDS	Democratic	1	0	0	1	-1	2	Are you sure — yes, he started. Yes, 30 seconds, please, yes. We are for accountability, and we are for high standards. John and I voted for No Child Left Behind because we thought that accountability and standards were the right thing to do. But they make — did you figure out you were wrong?
t001947	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	EDWARDS	Democratic	26	10	1	4	-1	1	Thank you. The president said that he would unite this country, that he was a uniter, not a divider. Have you ever seen America more divided? Have you ever seen Washington more divided? The reality is it is not an accident. It’s the direct result of the choices they’ve made and their efforts that have created division in America. We can do better than that in this country. Now I want to go back to the whole issue of health care, because we touched it, but I think the American people deserve to know what we would do different. I mean, 5 million people losing their health care — everyone who’s watching this knows health insurance premiums are through the roof. We need to talk about what we will do that they haven’t done. First, we’re going to make the same health care that’s available to members of Congress available to all Americans. We’re going to cover all kids. Not only that, we’re going to bring down costs by pooling the catastrophic costs so we bring down premiums. And we’re going to give tax breaks directly to families, save them up to $1,000 a year, and to businesses — the vice president talked about that a few minutes ago — so that they can provide health care to their employees. And we’re also going to finally do something about the cost of prescription drugs. They’ve blocked allowing prescription drugs into this country from Canada. We’re going to allow it. They would not allow the government to use its negotiating power to get discounts for seniors. We’re going to allow it. We’re also going to stand up to the drug companies and do something about these drug company ads on television which are out of control.
t001949	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	EDWARDS	Democratic	17	9	1	6	-1	0	They had a choice on allowing prescription drugs into this country from Canada, of being with the American people or with the drug companies. They were with the drug companies. They had a choice on negotiating discounts in the Medicare prescription drug bill of being with the American people or with the drug companies. They were with the drug companies. They had a choice on the patients’ bill of rights, allowing people to make their own health care decisions and not having insurance companies make them, be with the American people, be with the big insurance companies. They’re with the insurance companies. John Kerry and I will always fight for the American people.
t001950	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	EDWARDS	Democratic	27	9	1	2	1	8	Thank you. Thank you, Gwen. Thank you, Mr. Vice President, for being here. You know, when I was young and growing up, I remember coming down the steps into the kitchen, early in the morning, and I would see the glow of the television. And I’d see my father sitting at a table. He wasn’t paying bills, and he wasn’t doing paperwork from work. What he was doing was learning math on television. Now, he didn’t have a college education, but he was doing what he could do to get a better job in the mill where he worked. I was proud of him. I’m still proud of him. And I was also hopeful, because I knew that I lived in a country where I could get a college education. Here’s the truth: I have grown up in the bright light of America. But that light is flickering today. Now, I know that the vice president and the president don’t see it, but you do. You see it when your incomes are going down and the cost of everything — college tuition, health care — is going through the roof. You see it when you sit at your table each night and there’s an empty chair because a loved one is serving in Iraq or Afghanistan. What they’re going to give you is four more years of the same. John Kerry and I believe that we can do better. We believe in a strong middle-class in this country. That’s why we have a plan to create jobs, getting rid of tax cuts for companies outsourcing your jobs; give tax cuts to companies that’ll keep jobs here in America. That’s why we have a health care plan. That’s why we have a plan to keep you safe and to fix this mess in Iraq. The truth is that every four years you get to decide. You have the ability to decide where America’s going to go. John Kerry and I are asking you to give us the power to fight for you, to fight to keep that dream in America, that I saw as a young man, alive for every parent sitting at that kitchen table.
t001951	October 5, 2004 Transcript	The Cheney-Edwards Vice Presidential Debate	2004-10-05	2000	2004 Election	RICHARD B. CHENEY, VICE PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN EDWARDS (NC), DEMOCRATIC VICE PRESIDENTIAL NOMINEE	GWEN IFILL	CHENEY	Republican	11	27	8	2	1	0	Gwen, I want to thank you. It’s been a privilege to serve as your vice president these last four years and to work alongside President Bush to put our economy on an upward path. We’ve cut taxes, added 1.7 million new jobs in the last year, and we’ll continue to provide opportunities for business and for workers. We won’t be happy until every American who wants to work can find a job. We believe that all Americans ought to have access to available — to medical care and that they ought to have access to the finest schools in the world. We’ll do everything we can to preserve Social Security and to make certain that it’s there for future generations. I’ve worked for four presidents and watched two others up close, and I know that there’s no such thing as a routine day in the Oval Office. We saw on 9/11 that the next president — next decision a president has to make can affect the lives of all of us. Now we find ourselves in the midst of a conflict unlike any we’ve ever known, faced with the possibility that terrorists could smuggle a deadly biological agent or a nuclear weapon into the middle of one of our own cities. That threat — and the presidential leadership needed to deal with it — is placing a special responsibility on all of you who will decide on November 2nd who will be our commander in chief. The only viable option for winning the war on terrorism is the one the president has chosen, to use the power of the United States to aggressively go after the terrorists wherever we find them and also to hold to account states that sponsor terror. Now that we’ve captured or killed thousands of Al Qaida and taken down the regimes of Saddam Hussein and the Taliban, it’s important that we stand up democratically elected governments as the only guarantee that they’ll never again revert to terrorism or the production of deadly weapons. This is the task of our generation. And I know firsthand the strength the president brings to it. The overall outcome will depend upon the ability of the American people and the strong leadership of the president to meet all the challenges that we’ll face in the days and years ahead. I’m confident we can do it.
t001952	September 30. 2004 Debate Transcript	The First Bush-Kerry Presidential Debate	2004-09-30	2000	2004 Election	GEORGE W. BUSH, PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA), DEMOCRATIC PRESIDENTIAL NOMINEE	JIM LEHRER	KERRY	Democratic	10	26	4	0	-1	0	Yes, I do. But before I answer further, let me thank you for moderating. I want to thank the University of Miami for hosting us. And I know the president will join me in welcoming all of Florida to this debate. You’ve been through the roughest weeks anybody could imagine. Our hearts go out to you. And we admire your pluck and perseverance. I can make American safer than President Bush has made us. And I believe President Bush and I both love our country equally. But we just have a different set of convictions about how you make America safe. I believe America is safest and strongest when we are leading the world and we are leading strong alliances. I’ll never give a veto to any country over our security. But I also know how to lead those alliances. This president has left them in shatters across the globe, and we’re now 90 percent of the casualties in Iraq and 90 percent of the costs. I think that’s wrong, and I think we can do better. I have a better plan for homeland security. I have a better plan to be able to fight the war on terror by strengthening our military, strengthening our intelligence, by going after the financing more authoritatively, by doing what we need to do to rebuild the alliances, by reaching out to the Muslim world, which the president has almost not done, and beginning to isolate the radical Islamic Muslims, not have them isolate the United States of America. I know I can do a better job in Iraq. I have a plan to have a summit with all of the allies, something this president has not yet achieved, not yet been able to do to bring people to the table. We can do a better job of training the Iraqi forces to defend themselves, and I know that we can do a better job of preparing for elections. All of these, and especially homeland security, which we’ll talk about a little bit later.
t001955	September 30. 2004 Debate Transcript	The First Bush-Kerry Presidential Debate	2004-09-30	2000	2004 Election	GEORGE W. BUSH, PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA), DEMOCRATIC PRESIDENTIAL NOMINEE	JIM LEHRER	KERRY	Democratic	1	17	10	4	-1	0	I believe in being strong and resolute and determined. And I will hunt down and kill the terrorists, wherever they are. But we also have to be smart, Jim. And smart means not diverting your attention from the real war on terror in Afghanistan against Osama bin Laden and taking if off to Iraq where the 9/11 Commission confirms there was no connection to 9/11 itself and Saddam Hussein, and where the reason for going to war was weapons of mass destruction, not the removal of Saddam Hussein. This president has made, I regret to say, a colossal error of judgment. And judgment is what we look for in the president of the United States of America. I’m proud that important military figures who are supporting me in this race: former Chairman of the Joint Chiefs of Staff John Shalikashvili; just yesterday, General Eisenhower’s son, General John Eisenhower, endorsed me; General Admiral William Crown; General Tony McBeak, who ran the Air Force war so effectively for his father — all believe I would make a stronger commander in chief. And they believe it because they know I would not take my eye off of the goal: Osama bin Laden. Unfortunately, he escaped in the mountains of Tora Bora. We had him surrounded. But we didn’t use American forces, the best trained in the world, to go kill him. The president relied on Afghan warlords and he outsourced that job too. That’s wrong.
t001956	September 30. 2004 Debate Transcript	The First Bush-Kerry Presidential Debate	2004-09-30	2000	2004 Election	GEORGE W. BUSH, PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA), DEMOCRATIC PRESIDENTIAL NOMINEE	JIM LEHRER	KERRY	Democratic	13	9	9	3	2	3	Well, where do you want me to begin? First of all, he made the misjudgment of saying to America that he was going to build a true alliance, that he would exhaust the remedies of the United Nations and go through the inspections. In fact, he first didn’t even want to do that. And it wasn’t until former Secretary of State Jim Baker and General Scowcroft and others pushed publicly and said you’ve got to go to the U.N., that the president finally changed his mind — his campaign has a word for that — and went to the United Nations. Now, once there, we could have continued those inspections. We had Saddam Hussein trapped. He also promised America that he would go to war as a last resort. Those words mean something to me, as somebody who has been in combat. “Last resort.” You’ve got to be able to look in the eyes of families and say to those parents, “I tried to do everything in my power to prevent the loss of your son and daughter.” I don’t believe the United States did that. And we pushed our allies aside. And so, today, we are 90 percent of the casualties and 90 percent of the cost - $200 billion — $200 billion that could have been used for health care, for schools, for construction, for prescription drugs for seniors, and it’s in Iraq. And Iraq is not even the center of the focus of the war on terror. The center is Afghanistan, where, incidentally, there were more Americans killed last year than the year before; where the opium production is 75 percent of the world’s opium production; where 40 to 60 percent of the economy of Afghanistan is based on opium; where the elections have been postponed three times. The president moved the troops, so he’s got 10 times the number of troops in Iraq than he has in Afghanistan, where Osama bin Laden is. Does that mean that Saddam Hussein was 10 times more important than Osama bin Laden — than, excuse me, Saddam Hussein more important than Osama bin Laden? I don’t think so.
t001957	September 30. 2004 Debate Transcript	The First Bush-Kerry Presidential Debate	2004-09-30	2000	2004 Election	GEORGE W. BUSH, PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA), DEMOCRATIC PRESIDENTIAL NOMINEE	JIM LEHRER	BUSH	Republican	0	20	5	-3	-1	2	My opponent looked at the same intelligence I looked at and declared in 2002 that Saddam Hussein was a grave threat. He also said in December of 2003 that anyone who doubts that the world is safer without Saddam Hussein does not have the judgment to be president. I agree with him. The world is better off without Saddam Hussein. I was hoping diplomacy would work. I understand the serious consequences of committing our troops into harm’s way. It’s the hardest decision a president makes. So I went to the United Nations. I didn’t need anybody to tell me to go to the United Nations. I decided to go there myself. And I went there hoping that, once and for all, the free world would act in concert to get Saddam Hussein to listen to our demands. They passed the resolution that said, “Disclose, disarm, or face serious consequences.” I believe, when an international body speaks, it must mean what it says. Saddam Hussein had no intention of disarming. Why should he? He had 16 other resolutions and nothing took place. As a matter of fact, my opponent talks about inspectors. The facts are that he was systematically deceiving the inspectors. That wasn’t going to work. That’s kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place. He was hoping we’d turn away. But there was fortunately others beside myself who believed that we ought to take action. We did. The world is safer without Saddam Hussein.
t001958	September 30. 2004 Debate Transcript	The First Bush-Kerry Presidential Debate	2004-09-30	2000	2004 Election	GEORGE W. BUSH, PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA), DEMOCRATIC PRESIDENTIAL NOMINEE	JIM LEHRER	BUSH	Republican	7	20	9	2	-2	0	Jim, we’ve got the capability of doing both. As a matter of fact, this is a global effort. We’re facing a group of folks who have such hatred in their heart, they’ll strike anywhere, with any means. And that’s why it’s essential that we have strong alliances, and we do. That’s why it’s essential that we make sure that we keep weapons of mass destruction out of the hands of people like Al Qaida, which we are. But to say that there’s only one focus on the war on terror doesn’t really understand the nature of the war on terror. Of course we’re after Saddam Hussein — I mean bin Laden. He’s isolated. Seventy-five percent of his people have been brought to justice. The killer — the mastermind of the September 11th attacks, Khalid Sheik Mohammed, is in prison. We’re making progress. But the front on this war is more than just one place. The Philippines — we’ve got help — we’re helping them there to bring — to bring Al Qaida affiliates to justice there. And, of course, Iraq is a central part in the war on terror. That’s why Zarqawi and his people are trying to fight us. Their hope is that we grow weary and we leave. The biggest disaster that could happen is that we not succeed in Iraq. We will succeed. We’ve got a plan to do so. And the main reason we’ll succeed is because the Iraqis want to be free. I had the honor of visiting with Prime Minister Allawi. He’s a strong, courageous leader. He believes in the freedom of the Iraqi people. He doesn’t want U.S. leadership, however, to send mixed signals, to not stand with the Iraqi people. He believes, like I believe, that the Iraqis are ready to fight for their own freedom. They just need the help to be trained. There will be elections in January. We’re spending reconstruction money. And our alliance is strong. That’s the plan for victory. And when Iraq if free, America will be more secure.
t001959	September 30. 2004 Debate Transcript	The First Bush-Kerry Presidential Debate	2004-09-30	2000	2004 Election	GEORGE W. BUSH, PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA), DEMOCRATIC PRESIDENTIAL NOMINEE	JIM LEHRER	KERRY	Democratic	2	20	7	1	-1	4	The president just talked about Iraq as a center of the war on terror. Iraq was not even close to the center of the war on terror before the president invaded it. The president made the judgment to divert forces from under General Tommy Franks from Afghanistan before the Congress even approved it to begin to prepare to go to war in Iraq. And he rushed the war in Iraq without a plan to win the peace. Now, that is not the judgment that a president of the United States ought to make. You don’t take America to war unless have the plan to win the peace. You don’t send troops to war without the body armor that they need. I’ve met kids in Ohio, parents in Wisconsin places, Iowa, where they’re going out on the Internet to get the state-of-the-art body gear to send to their kids. Some of them got it for a birthday present. I think that’s wrong. Humvees — 10,000 out of 12,000 Humvees that are over there aren’t armored. And you go visit some of those kids in the hospitals today who were maimed because they don’t have the armament. This president just — I don’t know if he sees what’s really happened over there. But it’s getting worse by the day. More soldiers killed in June than before. More in July than June. More in August than July. More in September than in August. And now we see beheadings. And we got weapons of mass destruction crossing the border every single day, and they’re blowing people up. And we don’t have enough troops there.
t001960	September 30. 2004 Debate Transcript	The First Bush-Kerry Presidential Debate	2004-09-30	2000	2004 Election	GEORGE W. BUSH, PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA), DEMOCRATIC PRESIDENTIAL NOMINEE	JIM LEHRER	BUSH	Republican	1	7	3	0	-6	0	Thank you, sir. First of all, what my opponent wants you to forget is that he voted to authorize the use of force and now says it’s the wrong war at the wrong time at the wrong place. I don’t see how you can lead this country to succeed in Iraq if you say wrong war, wrong time, wrong place. What message does that send our troops? What message does that send to our allies? What message does that send the Iraqis? No, the way to win this is to be steadfast and resolved and to follow through on the plan that I’ve just outlined.
t001967	September 30. 2004 Debate Transcript	The First Bush-Kerry Presidential Debate	2004-09-30	2000	2004 Election	GEORGE W. BUSH, PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA), DEMOCRATIC PRESIDENTIAL NOMINEE	JIM LEHRER	KERRY	Democratic	1	9	15	0	1	0	Thank you, Jim. My message to the troops is also - Thank you for what they’re doing, but it’s also help is on the way. I believe those troops deserve better than what they are getting today. You know, it’s interesting. When I was in a rope line just the other day, coming out here from Wisconsin, a couple of young returnees were in the line, one active duty, one from the Guard. And they both looked at me and said: We need you. You’ve got to help us over there. Now I believe there’s a better way to do this. You know, the president’s father did not go into Iraq, into Baghdad, beyond Basra. And the reason he didn’t is, he said — he wrote in his book — because there was no viable exit strategy. And he said our troops would be occupiers in a bitterly hostile land. That’s exactly where we find ourselves today. There’s a sense of American occupation. The only building that was guarded when the troops when into Baghdad was the oil ministry. We didn’t guard the nuclear facilities. We didn’t guard the foreign office, where you might have found information about weapons of mass destruction. We didn’t guard the borders. Almost every step of the way, our troops have been left on these extraordinarily difficult missions. I know what it’s like to go out on one of those missions when you don’t know what’s around the corner. And I believe our troops need other allies helping. I’m going to hold that summit. I will bring fresh credibility, a new start, and we will get the job done right.
t001968	September 30. 2004 Debate Transcript	The First Bush-Kerry Presidential Debate	2004-09-30	2000	2004 Election	GEORGE W. BUSH, PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA), DEMOCRATIC PRESIDENTIAL NOMINEE	JIM LEHRER	BUSH	Republican	1	3	7	0	-3	0	My opponent says help is on the way, but what kind of message does it say to our troops in harm’s way, “wrong war, wrong place, wrong time”? Not a message a commander in chief gives, or this is a “great diversion.” As well, help is on the way, but it’s certainly hard to tell it when he voted against the $87-billion supplemental to provide equipment for our troops, and then said he actually did vote for it before he voted against it. Not what a commander in chief does when you’re trying to lead troops.
t001969	September 30. 2004 Debate Transcript	The First Bush-Kerry Presidential Debate	2004-09-30	2000	2004 Election	GEORGE W. BUSH, PRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA), DEMOCRATIC PRESIDENTIAL NOMINEE	JIM LEHRER	KERRY	Democratic	1	5	1	0	-2	1	Well, you know, when I talked about the $87 billion, I made a mistake in how I talk about the war. But the president made a mistake in invading Iraq. Which is worse? I believe that when you know something’s going wrong, you make it right. That’s what I learned in Vietnam. When I came back from that war I saw that it was wrong. Some people don’t like the fact that I stood up to say no, but I did. And that’s what I did with that vote. And I’m going to lead those troops to victory.
