File	Title	Debate	Date	Decade	Election	Participants	Moderators	Speaker	Party	Factor 1	Factor 2	Factor 3	Factor 4	Factor 5	Factor 6	Text
t001824	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	2	10	5	1	0	1	You rely on good military people to execute the military component of the strategy, but winning the peace is larger than just the military component. General Shinseki had the wisdom to say, “You’re going to need several hundred thousand troops to win the peace.” The military’s job is to win the war. A president’s job is to win the peace. The president did not do what was necessary. Didn’t bring in enough nation. Didn’t deliver the help. Didn’t close off the borders. Didn’t even guard the ammo dumps. And now our kids are being killed with ammos right out of that dump.
t001827	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	BUSH	Republican	6	18	8	1	0	0	Yes, that’s a great question. Thanks. I hear there’s rumors on the Internets (sic) that we’re going to have a draft. We’re not going to have a draft, period. The all- volunteer army works. It works particularly when we pay our troops well. It works when we make sure they’ve got housing, like we have done in the last military budgets. An all-volunteer army is best suited to fight the new wars of the 21st century, which is to be specialized and to find these people as they hide around the world. We don’t need mass armies anymore. One of the things we’ve done is we’ve taken the — we’re beginning to transform our military. And by that I mean we’re moving troops out of Korea and replacing them with more effective weapons. We don’t need as much manpower on the Korean Peninsula to keep a deterrent. In Europe, we have massed troops as if the Soviet Union existed and was going to invade into Europe, but those days are over with. And so we’re moving troops out of Europe and replacing it with more effective equipment. So to answer your question is, we’re withdrawing, not from the world, we’re withdrawing manpower so they can be stationed here in America, so there’s less rotation, so life is easier on their families and therefore more likely to be — we’ll be more likely to be able to keep people in the all-volunteer army. One of the more important things we’re doing in this administration is transformation. There are some really interesting technologies. For instance, we’re flying unmanned vehicles that can send real- time messages back to stations in the United States. That saves manpower, and it saves equipment. It also means that we can target things easier and move more quickly, which means we need to be lighter and quicker and more facile and highly trained. Now, forget all this talk about a draft. We’re not going to have a draft so long as I am the president.
t001828	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	5	28	1	1	0	0	Daniel, I don’t support a draft. But let me tell you where the president’s policies have put us. The president — and this is one of the reasons why I am very proud in this race to have the support of General John Shalikashvili, former chairman of the Joint Chiefs of Staff; Admiral William Crowe, former chairman of the Joint Chiefs of Staff; General Tony McPeak, who ran the air war for the president’s father and did a brilliant job, supporting me; General Wes Clark, who won the war in Kosovo, supporting me; because they all — and General Baca, who was the head of the National Guard, supporting me. Why? Because they understand that our military is overextended under the president. Our Guard and reserves have been turned into almost active duty. You’ve got people doing two and three rotations. You’ve got stop-loss policies, so people can’t get out when they were supposed to. You’ve got a back-door draft right now. And a lot of our military are underpaid. These are families that get hurt. It hurts the middle class. It hurts communities, because these are our first responders. And they’re called up. And they’re over there, not over here. Now, I’m going to add 40,000 active duty forces to the military, and I’m going to make people feel good about being safe in our military, and not overextended, because I’m going to run a foreign policy that actually does what President Reagan did, President Eisenhower did, and others. We’re going to build alliances. We’re not going to go unilaterally. We’re not going to go alone like this president did.
t001833	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	BUSH	Republican	7	23	5	2	-3	0	That’s an odd thing to say, since we’ve tripled the homeland security budget from $10 billion to $30 billion. Listen, we’ll do everything we can to protect the homeland. My opponent’s right, we need good intelligence. It’s also a curious thing for him to say since right after 1993 he voted to cut the intelligence budget by $7.5 billion. The best way to defend America in this world we live in is to stay on the offense. We got to be right 100 percent of the time here at home, and they got to be right once. And that’s the reality. And there’s a lot of good people working hard. We’re doing the best we possibly can to share information. That’s why the Patriot Act was important. The Patriot Act is vital, by the way. It’s a tool that law enforcement now uses to be able to talk between each other. My opponent says he hadn’t changed his position on it. No, but he’s for weakening it. I don’t think my opponent has got the right view about the world to make us safe; I really don’t. First of all, I don’t think he can succeed in Iraq. And if Iraq were to fail, it’d be a haven for terrorists, and there would be money and the world would be much more dangerous. I don’t see how you can win in Iraq if you don’t believe we should be there in the first place. I don’t see how you can lead troops if you say it’s the wrong war at the wrong place at the wrong time. I don’t see how the Iraqis are going to have confidence in the American president if all they hear is that it was a mistake to be there in the first place. This war is a long, long war, and it requires steadfast determination and it requires a complete understanding that we not only chase down Al Qaida but we disrupt terrorist safe havens as well as people who could provide the terrorists with support.
t001834	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	5	5	2	2	0	0	Well, the president and his experts have told America that it’s not a question of if; it’s a question of when. And I accept what the president has said. These terrorists are serious, they’re deadly, and they know nothing except trying to kill. I understand that. That’s why I will never stop at anything to hunt down and kill the terrorists. But you heard the president just say to you that we’ve added money. Folks, the test is not if you’ve added money; the test is that you’ve done everything possible to make America secure. He chose a tax cut for wealthy Americans over the things that I listed to you.
t001836	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	BUSH	Republican	10	5	0	12	0	0	I haven’t yet. Just want to make sure they’re safe. When a drug comes in from Canada, I want to make sure it cures you and doesn’t kill you. And that’s why the FDA and that’s why the surgeon general are looking very carefully to make sure it can be done in a safe way. I’ve got an obligation to make sure our government does everything we can to protect you. And what my worry is is that, you know, it looks like it’s from Canada, and it might be from a third world. And we’ve just got to make sure, before somebody thinks they’re buying a product, that it works. And that’s why we’re doing what we’re doing. Now, it may very well be here in December you’ll hear me say, I think there’s a safe way to do it. There are other ways to make sure drugs are cheaper. One is to speed up generic drugs to the marketplace, quicker. Pharmaceuticals were using loopholes to keep brand — brand drugs in place, and generics are much less expensive than brand drugs. And we’re doing just that. Another is to pass — to get our seniors to sign up to these drug discount cards, and they’re working. Wanda Blackmore I met here from Missouri, the first time she bought drugs with her drug discount card, she paid $1.14, I think it was, for about $10 worth of drugs. These cards make sense. And, you know, in 2006 seniors are going to get prescription drug coverage for the first time in Medicare. Because I went to Washington to fix problems. Medicare — the issue of Medicare used to be called “Mediscare.” People didn’t want to touch it for fear of getting hurt politically. I wanted to get something done. I think our seniors deserve a modern medical system. And in 2006, our seniors will get prescription drug coverage. Thank you for asking.
t001837	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	14	14	0	8	3	0	John, you heard the president just say that he thought he might try to be for it. Four years ago, right here in this forum, he was asked the same question - Can’t people be able to import drugs from Canada? You know what he said? “I think that makes sense. I think that’s a good idea” — four years ago. Now, the president said, “I’m not blocking that.” Ladies and gentlemen, the president just didn’t level with you right now again. He did block it, because we passed it in the United States Senate. We sent it over to the House, that you could import drugs. We took care of the safety issues. We’re not talking about third-world drugs. We’re talking about drugs made right here in the United States of America that have American brand names on them and American bottles. And we’re asking to be able to allow you to get them. The president blocked it. The president also took Medicare, which belongs to you. And he could have lowered the cost of Medicare and lowered your taxes and lowered the costs to seniors. You know what he did? He made it illegal, illegal for Medicare to do what the V.A. does, which is bulk purchase drugs so that you can lower the price and get them out to you lower. He put $139 billion of windfall profit into the pockets of the drug companies right out of your pockets. That’s the difference between us. The president sides with the power companies, the oil companies, the drug companies. And I’m fighting to let you get those drugs from Canada, and I’m fighting to let Medicare survive. I’m fighting for the middle class. That is the difference.
t001840	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	43	8	0	1	0	0	Very easily. John Edwards is the author of the Patients’ Bill of Rights. He wanted to give people rights. John Edwards and I support tort reform. We both believe that, as lawyers — I’m a lawyer, too. And I believe that we will be able to get a fix that has alluded everybody else because we know how to do it. It’s in my health-care proposal. Go to johnkerry.com. You can pull it off of the Internet. And you’ll find a tort reform plan. Now, ladies and gentlemen, important to understand, the president and his friends try to make a big deal out of it. Is it a problem? Yes, it’s a problem. Do we need to fix it, particularly for OGBYNs (sic) and for brain surgeons and others? Yes. But it’s less than 1 percent of the total cost of health care. Your premiums are going up. You’ve gone up, in Missouri, about $3,500. You’ve gone up 64 percent. You’ve seen co-pays go up, deductibles go up. Everything’s gone up. Five million people have lost their health insurance under this president. He’s done nothing about it. I have a plan. I have a plan to lower the cost of health care for you. I have a plan to cover all children. I have a plan to let you buy into the same health care senators and congressmen give themselves. I have a plan that’s going to allow people 55 to 64 to buy into Medicare early. And I have a plan that will take the catastrophic cases out of the system, off your backs, pay for it out of a federal fund, which lowers the premiums for everybody in America, makes American business more competitive and makes health care more affordable. Now, all of that can happen, but I have to ask you to do one thing - Join me in rolling back the president’s unaffordable tax cut for people earning more than $200,000 a year. That’s all. Ninety-eight percent of America, I’m giving you a tax cut and I’m giving you health care.
t001845	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	29	14	0	1	-1	0	Let me begin by saying that my health-care plan is not what the president described. It is not a government takeover. You have choice. Choose your doctor, choose your plan. The government has nothing to do with it. In fact, it doesn’t ask you to do anything — if you don’t want to take it, you don’t have to. If you like your high premiums, you keep them. That’s the way we leave it. Now with respect to the deficit, the president was handed a $5.6 trillion surplus, ladies and gentlemen. That’s where he was when he came into office. We now have a $2.6 trillion deficit. This is the biggest turnaround in the history of the country. He’s the first president in 72 years to lose jobs. He talked about war. This is the first time the United States of America has ever had a tax cut when we’re at war. Franklin Roosevelt, Harry Truman, others, knew how to lead. They knew how to ask the American people for the right things. One percent of America, the highest one percent of income earners in America, got $89 billion of tax cut last year. One percent of America got more than the 80 percent of America that earned from $100,000 down. The president thinks it’s more important to fight for that top 1 percent than to fight for fiscal responsibility and to fight for you. I want to put money in your pocket. I am — I have a proposal for a tax cut for all people earning less than the $200,000. The only people affected by my plan are the top income earners of America.
t001846	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	BUSH	Republican	8	2	0	2	2	0	Well, look at the budget. One is make sure Congress doesn’t overspend. But let me talk back about where we’ve been. The stock market was declining six months prior to my arrival. It was the largest stock market correction — one of the largest in history, which foretold a recession. Because we cut taxes on everybody — remember, we ran up the child credit by $1,000, we reduced the marriage penalty, we created a 10 percent bracket, everybody who pays taxes got relief — the recession was one of the shortest in our nation’s history.
t001847	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	14	1	0	1	-1	0	After 9/11, after the recession had ended, the president asked for another tax cut and promised 5.6 million jobs would be created. He lost 1.6 million, ladies and gentlemen. And most of that tax cut went to the wealthiest people in the country. He came and asked for a tax cut — we wanted a tax cut to kick the economy into gear. Do you know what he presented us with? A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron. Wrong priorities. You are my priority.
t001848	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	41	14	0	2	1	5	Absolutely. Yes. Right into the camera. Yes. I am not going to raise taxes. I have a tax cut. And here’s my tax cut. I raise the child-care credit by $1,000 for families to help them be able to take care of their kids. I have a $4,000 tuition tax credit that goes to parents — and kids, if they’re earning for themselves — to be able to pay for college. And I lower the cost of health care in the way that I described to you. Every part of my program I’ve shown how I’m going to pay for it. And I’ve gotten good people, like former Secretary of the Treasury Bob Rubin, for instance, who showed how to balance budgets and give you a good economy, to help me crunch these numbers and make them work. I’ve even scaled back some of my favorite programs already, like the child-care program I wanted to fund and the national service program, because the president’s deficit keeps growing and I’ve said as a pledge, “I’m going to cut the deficit in half in four years.” Now, I’m going to restore what we did in the 1990s, ladies and gentlemen: pay as you go. We’re going to do it like you do it. The president broke the pay-as-you-go rule. Somebody here asked the question about, “Why haven’t you vetoed something?” It’s a good question. If you care about it, why don’t you veto it? I think John McCain called the energy bill the “No Lobbyist Left Behind” bill. I mean, you’ve got to stand up and fight somewhere, folks. I’m pledging I will not raise taxes; I’m giving a tax cut to the people earning less than $200,000 a year. Now, for the people earning more than $200,000 a year, you’re going to see a rollback to the level we were at with Bill Clinton, when people made a lot of money. And looking around here, at this group here, I suspect there are only three people here who are going to be affected - the president, me, and, Charlie, I’m sorry, you too.
t001853	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	BUSH	Republican	16	14	-1	1	6	0	Off-road diesel engines — we have reached an agreement to reduce pollution from off-road diesel engines by 90 percent. I’ve got a plan to increase the wetlands by 3 million. We’ve got an aggressive brown field program to refurbish inner-city sore spots to useful pieces of property. I proposed to the United States Congress a Clear Skies Initiative to reduce sulfur dioxide, nitrogen oxide and mercury by 70 percent. I have — was fought for a very strong title in the farm bill for the conservation reserve program to set aside millions of acres of land to help improve wildlife and the habitat. We proposed and passed a healthy forest bill which was essential to working with — particularly in Western states — to make sure that our forests were protected. What happens in those forests, because of lousy federal policy, is they grow to be — they are not — they’re not harvested. They’re not taken care of. And as a result, they’re like tinderboxes. And over the last summers I’ve flown over there. And so, this is a reasonable policy to protect old stands of trees and at the same time make sure our forests aren’t vulnerable to the forest fires that have destroyed acres after acres in the West. We’ve got a good, common-sense policy. Now, I’m going to tell you what I really think is going to happen over time is technology is going to change the way we live for the good for the environment. That’s why I proposed a hydrogen automobile — hydrogen-generated automobile. We’re spending $1 billion to come up with the technologies to do that. That’s why I’m a big proponent of clean coal technology, to make sure we can use coal but in a clean way. I guess you’d say I’m a good steward of the land. The quality of the air’s cleaner since I’ve been the president. Fewer water complaints since I’ve been the president. More land being restored since I’ve been the president. Thank you for your question.
t001854	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	5	6	2	10	4	-1	Boy, to listen to that — the president, I don’t think, is living in a world of reality with respect to the environment. Now, if you’re a Red Sox fan, that’s OK. But if you’re a president, it’s not. Let me just say to you, number one, don’t throw the labels around. Labels don’t mean anything. I supported welfare reform. I led the fight to put 100,000 cops on the streets of America. I’ve been for faith-based initiatives helping to intervene in the lives of young children for years. I was — broke with my party in 1985, one of the first three Democrats to fight for a balanced budget when it was heresy. Labels don’t fit, ladies and gentlemen. Now, when it comes to the issue of the environment, this is one of the worst administrations in modern history. The Clear Skies bill that he just talked about, it’s one of those Orwellian names you pull out of the sky, slap it onto something, like “No Child Left Behind” but you leave millions of children behind. Here they’re leaving the skies and the environment behind. If they just left the Clean Air Act all alone the way it is today, no change, the air would be cleaner than it is if you pass the Clear Skies act. We’re going backwards. In fact, his environmental enforcement chief air-quality person at the EPA resigned in protest over what they’re doing to what they are calling the new source performance standards for air quality. They’re going backwards on the definition for wetlands. They’re going backwards on the water quality. They pulled out of the global warming, declared it dead, didn’t even accept the science. I’m going to be a president who believes in science.
t001855	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	BUSH	Republican	6	5	0	1	2	0	Well, had we joined the Kyoto treaty, which I guess he’s referring to, it would have cost America a lot of jobs. It’s one of these deals where, in order to be popular in the halls of Europe, you sign a treaty. But I thought it would cost a lot — I think there’s a better way to do it. And I just told you the facts, sir. The quality of the air is cleaner since I’ve been the president of the United States. And we’ll continue to spend money on research and development, because I truly believe that’s the way to get from how we live today to being able to live a standard of living that we’re accustomed to and being able to protect our environment better, the use of technologies.
t001857	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	43	8	0	2	2	9	Jane, there are a lot of ways to be competitive. And unfortunately again I regret this administration has not seized them and embraced them. Let me give you an example. There is a tax loophole right now. If you’re a company in St. Louis working, trying to make jobs here, there is actually an incentive for you to go away. You get more money, you keep more of your taxes by going abroad. I’m going to shut that loophole, and I’m going to give the tax benefit to the companies that stay here in America to help make them more competitive. Secondly, we’re going to create a manufacturing jobs credit and a new jobs credit for people to be able to help hire and be more competitive here in America. Third, what’s really hurting American business more than anything else is the cost of health care. Now, you didn’t hear any plan from the president, because he doesn’t have a plan to lower the cost of health care. Five million Americans have lost their health care; 620,000 Missourians have no health care at all; 96,000 Missourians have lost their health care under President Bush. I have a plan to cover those folks. And it’s a plan that lowers cost for everybody, covers all children. And the way I pay for it — I’m not fiscally irresponsible — is I roll back the tax cut this president so fiercely wants to defend, the one for him and me and Charlie. I think you ought to get the break. I want to lower your cost to health care. I want to fully fund education, No Child Left Behind, special-needs education. And that’s how we’re going to be more competitive, by making sure our kids are graduating from school and college. China and India are graduating more graduates in technology and science than we are. We’ve got to create the products of the future. That’s why I have a plan for energy independence within 10 years. And we’re going to put our laboratories and our colleges and our universities to work. And we’re going to get the great entrepreneurial spirit of this country, and we’re going to free ourselves from this dependency on Mideast oil. That’s how you create jobs and become competitive.
t001861	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	BUSH	Republican	0	6	3	8	1	0	I appreciate that. I really don’t think your rights are being watered down. As a matter of fact, I wouldn’t support it if I thought that. Every action being taken against terrorists requires court order, requires scrutiny. As a matter of fact, the tools now given to the terrorist fighters are the same tools that we’ve been using against drug dealers and white-collar criminals. So I really don’t think so. I hope you don’t think that. I mean, I — because I think whoever is the president must guard your liberties, must not erode your rights in America. The Patriot Act is necessary, for example, because parts of the FBI couldn’t talk to each other. The intelligence-gathering and the law-enforcement arms of the FBI just couldn’t share intelligence under the old law. And that didn’t make any sense. Our law enforcement must have every tool necessary to find and disrupt terrorists at home and abroad before they hurt us again. That’s the task of the 21st century. And so, I don’t think the Patriot Act abridges your rights at all. And I know it’s necessary. I can remember being in upstate New York talking to FBI agents that helped bust a Lackawanna cell up there. And they told me they could not have performed their duty, the duty we all expect of them, if they did not have the ability to communicate with each other under the Patriot Act.
t001862	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	1	8	1	2	0	0	Former Governor Racicot, as chairman of the Republican Party, said he thought that the Patriot Act has to be changed and fixed. Congressman Jim Sensenbrenner, he is the chairman of the House Judiciary Committee, said over his dead body before it gets renewed without being thoroughly rechecked. A whole bunch of folks in America are concerned about the way the Patriot Act has been applied. In fact, the inspector general of the Justice Department found that John Ashcroft had twice applied it in ways that were inappropriate. People’s rights have been abused. I met a man who spent eight months in prison, wasn’t even allowed to call his lawyer, wasn’t allowed to get — finally, Senator Dick Durbin of Illinois intervened and was able to get him out. This is in our country, folks, the United States of America. They’ve got sneak-and-peek searches that are allowed. They’ve got people allowed to go into churches now and political meetings without any showing of potential criminal activity or otherwise. Now, I voted for the Patriot Act. Ninety-nine United States senators voted for it. And the president’s been very busy running around the country using what I just described to you as a reason to say I’m wishy-washy, that I’m a flip-flopper. Now that’s not a flip-flop. I believe in the Patriot Act. We need the things in it that coordinate the FBI and the CIA. We need to be stronger on terrorism. But you know what we also need to do as Americans is never let the terrorists change the Constitution of the United States in a way that disadvantages our rights.
t001863	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	0	13	0	7	1	0	You know, Elizabeth, I really respect your — the feeling that’s in your question. I understand it. I know the morality that’s prompting that question, and I respect it enormously. But like Nancy Reagan, and so many other people — you know, I was at a forum with Michael J. Fox the other day in New Hampshire, who’s suffering from Parkinson’s, and he wants us to do stem cell, embryonic stem cell. And this fellow stood up, and he was quivering. His whole body was shaking from the nerve disease, the muscular disease that he had. And he said to me and to the whole hall, he said, “You know, don’t take away my hope, because my hope is what keeps me going.” Chris Reeve is a friend of mine. Chris Reeve exercises every single day to keep those muscles alive for the day when he believes he can walk again, and I want him to walk again. I think we can save lives. Now, I think we can do ethically guided embryonic stem-cell research. We have 100,000 to 200,000 embryos that are frozen in nitrogen today from fertility clinics. These weren’t taken from abortion or something like that. They’re from a fertility clinic. And they’re either going to be destroyed or left frozen. And I believe if we have the option, which scientists tell us we do, of curing Parkinson’s, curing diabetes, curing, you know, some kind of a, you know, paraplegic or quadriplegic or, you know, a spinal cord injury, anything, that’s the nature of the human spirit. I think it is respecting life to reach for that cure. I think it is respecting life to do it in an ethical way. And the president has chosen a policy that makes it impossible for our scientists to do that. I want the future, and I think we have to grab it.
t001864	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	BUSH	Republican	11	4	1	5	4	0	Embryonic stem-cell research requires the destruction of life to create a stem cell. I’m the first president ever to allow funding — federal funding — for embryonic stem-cell research. I did to because I too hope that we’ll discover cures from the stem cells and from the research derived. But I think we’ve got to be very careful in balancing the ethics and the science. And so I made the decision we wouldn’t spend any more money beyond the 70 lines, 22 of which are now in action, because science is important, but so is ethics, so is balancing life. To destroy life to save life is — it’s one of the real ethical dilemmas that we face. There is going to be hundreds of experiments off the 22 lines that now exist that are active, and hopefully we find a cure. But as well, we need to continue to pursue adult stem-cell research. I helped double the NIH budget to $28 billion a year to find cures. And the approach I took is one that I think is a balanced and necessary approach, to balance science and the concerns for life.
t001865	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	KERRY	Democratic	0	2	1	1	2	0	Well, you talk about walking a waffle line — he says he’s allowed it, which means he’s going to allow the destruction of life up to a certain amount and then he isn’t going to allow it. I don’t know how you draw that line. But let me tell you, point blank, the lines of stem cells that he’s made available, every scientist in the country will tell you, “Not adequate,” because they’re contaminated by mouse cells, and because there aren’t 60 or 70 — they’re are only about 11 to 20 now — and there aren’t enough to be able to do the research because they’re contaminated. We’ve got to open up the possibilities of this research. And when I am president, I’m going to do it because we have to.
t001866	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	BUSH	Republican	2	0	0	2	0	0	Let me make sure you understand my decision. Those stem- cells lines already existed. The embryo had already been destroyed prior to my decision. I had to make the decision to destroy more life, so do we continue to destroy life — I made the decision to balance science and ethics.
t001867	October 8, 2004 Debate Transcript	The Second Bush-Kerry Presidential Debate	2004-10-08	2000	2004 Election	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U.S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	CHARLES GIBSON	BUSH	Republican	1	2	1	2	0	1	I’m not telling. I really don’t have — haven’t picked anybody yet. Plus, I want them all voting for me. I would pick somebody who would not allow their personal opinion to get in the way of the law. I would pick somebody who would strictly interpret the Constitution of the United States. Let me give you a couple of examples, I guess, of the kind of person I wouldn’t pick. I wouldn’t pick a judge who said that the Pledge of Allegiance couldn’t be said in a school because it had the words “under God” in it. I think that’s an example of a judge allowing personal opinion to enter into the decision-making process as opposed to a strict interpretation of the Constitution. Another example would be the Dred Scott case, which is where judges, years ago, said that the Constitution allowed slavery because of personal property rights. That’s a personal opinion. That’s not what the Constitution says. The Constitution of the United States says we’re all — you know, it doesn’t say that. It doesn’t speak to the equality of America. And so, I would pick people that would be strict constructionists. We’ve got plenty of lawmakers in Washington, D.C. Legislators make law; judges interpret the Constitution. And I suspect one of us will have a pick at the end of next year — the next four years. And that’s the kind of judge I’m going to put on there. No litmus test except for how they interpret the Constitution. Thank you.
